xsurvey1775	y0survey1775
1.019451000000e+04	3.282941560108e-01
1.019450800000e+04	2.266973674826e-01
1.019450600000e+04	5.186477172029e-01
1.019450400000e+04	3.520246693906e-01
1.019450200000e+04	2.086325617082e-01
1.019450000000e+04	6.197547723050e-01
1.019449800000e+04	1.606692579135e-01
1.019449600000e+04	1.639899849879e-01
1.019449400000e+04	2.214401396462e-01
1.019449200000e+04	3.042627109216e-01
1.019449000000e+04	1.749301724301e-01
1.019448800000e+04	1.441434339243e-01
1.019448600000e+04	2.247332841604e-01
1.019448400000e+04	1.346071324415e-01
1.019448200000e+04	3.221417675438e-01
1.019448000000e+04	4.582076267664e-01
1.019447800000e+04	1.974985363501e-01
1.019447600000e+04	4.333177406871e-01
1.019447400000e+04	1.457555848446e-01
1.019447200000e+04	1.082628530948e-01
1.019447000000e+04	2.457691410814e-01
1.019446800000e+04	2.583067394040e-01
1.019446600000e+04	1.819083329338e-01
1.019446400000e+04	3.054146418425e-01
1.019446200000e+04	5.978877140335e-02
1.019446000000e+04	1.268751761709e-01
1.019445800000e+04	2.706374144715e-01
1.019445600000e+04	2.496443549108e-01
1.019445400000e+04	8.629304640533e-02
1.019445200000e+04	1.515575417218e-01
1.019445000000e+04	9.613449719701e-02
1.019444800000e+04	1.828513016106e-01
1.019444600000e+04	1.282353421529e-01
1.019444400000e+04	2.358819911280e-01
1.019444200000e+04	1.597519895485e-01
1.019444000000e+04	3.774563894444e-01
1.019443800000e+04	1.676928151805e-01
1.019443600000e+04	5.660349194929e-01
1.019443400000e+04	2.420804333678e-01
1.019443200000e+04	2.829496398364e-01
1.019443000000e+04	4.311318702773e-01
1.019442800000e+04	8.832621280504e-02
1.019442600000e+04	1.077772790618e-01
1.019442400000e+04	1.833093337936e-01
1.019442200000e+04	2.760615699582e-01
1.019442000000e+04	2.429729785790e-01
1.019441800000e+04	1.708237918164e-01
1.019441600000e+04	2.361209659379e-01
1.019441400000e+04	2.112705190998e-01
1.019441200000e+04	3.023866276535e-01
1.019441000000e+04	2.519399934719e-01
1.019440800000e+04	4.090807700006e-01
1.019440600000e+04	5.728628061624e-02
1.019440400000e+04	2.344058278040e-01
1.019440200000e+04	3.054339661686e-01
1.019440000000e+04	2.709217259145e-01
1.019439800000e+04	3.832802522232e-01
1.019439600000e+04	1.562804718214e-02
1.019439400000e+04	3.601110946833e-01
1.019439200000e+04	1.871214207072e-01
1.019439000000e+04	3.641360486908e-01
1.019438800000e+04	2.727505779384e-01
1.019438600000e+04	2.395500333654e-01
1.019438400000e+04	1.506569299012e-01
1.019438200000e+04	3.071722281916e-01
1.019438000000e+04	5.355380915148e-01
1.019437800000e+04	1.478355430341e-01
1.019437600000e+04	5.080077643841e-01
1.019437400000e+04	3.546707334025e-01
1.019437200000e+04	4.056815317150e-01
1.019437000000e+04	3.280563926004e-01
1.019436800000e+04	1.415820240344e-01
1.019436600000e+04	4.294987462335e-01
1.019436400000e+04	6.614445954923e-02
1.019436200000e+04	3.477629920247e-01
1.019436000000e+04	2.231997482663e-01
1.019435800000e+04	2.544501232995e-01
1.019435600000e+04	2.305649575335e-01
1.019435400000e+04	3.484062448983e-01
1.019435200000e+04	5.075530255773e-01
1.019435000000e+04	1.027958960505e-01
1.019434800000e+04	5.560221225836e-01
1.019434600000e+04	1.805304313377e-01
1.019434400000e+04	2.157073518681e-01
1.019434200000e+04	2.049067654224e-01
1.019434000000e+04	1.154148135635e-01
1.019433800000e+04	2.992768492054e-01
1.019433600000e+04	2.555916703484e-01
1.019433400000e+04	3.819487206874e-01
1.019433200000e+04	5.179701792542e-01
1.019433000000e+04	4.597778254065e-02
1.019432800000e+04	9.942651512723e-02
1.019432600000e+04	4.854751135775e-01
1.019432400000e+04	3.130706863836e-01
1.019432200000e+04	3.759099400463e-01
1.019432000000e+04	3.420160613110e-01
1.019431800000e+04	1.747058194894e-01
1.019431600000e+04	3.035674200066e-01
1.019431400000e+04	1.944486459700e-01
1.019431200000e+04	2.250766058810e-01
1.019431000000e+04	4.259696188254e-02
1.019430800000e+04	4.701843270329e-01
1.019430600000e+04	3.015849154424e-01
1.019430400000e+04	7.266489039273e-01
1.019430200000e+04	3.247496390839e-01
1.019430000000e+04	3.968868265885e-01
1.019429800000e+04	2.421964542727e-01
1.019429600000e+04	1.265045378240e-01
1.019429400000e+04	1.137280878114e-01
1.019429200000e+04	3.974492214186e-02
1.019429000000e+04	4.313101621810e-01
1.019428800000e+04	3.153462123004e-01
1.019428600000e+04	4.170109254411e-02
1.019428400000e+04	1.275955977791e-01
1.019428200000e+04	3.829853168145e-02
1.019428000000e+04	2.498124090817e-01
1.019427800000e+04	7.761450972831e-02
1.019427600000e+04	6.430024764178e-02
1.019427400000e+04	3.154047422075e-01
1.019427200000e+04	1.488849583923e-01
1.019427000000e+04	2.569672517106e-01
1.019426800000e+04	6.541308426962e-02
1.019426600000e+04	8.360701957791e-02
1.019426400000e+04	1.002508341902e-01
1.019426200000e+04	5.224333249058e-02
1.019426000000e+04	1.232995960979e-01
1.019425800000e+04	1.190210472820e-01
1.019425600000e+04	1.738948974814e-01
1.019425400000e+04	3.005876377117e-01
1.019425200000e+04	3.748114772030e-01
1.019425000000e+04	1.157781774662e-01
1.019424800000e+04	2.243156269006e-01
1.019424600000e+04	3.920489758573e-01
1.019424400000e+04	1.388585806156e-01
1.019424200000e+04	6.451698661718e-02
1.019424000000e+04	9.502426899691e-02
1.019423800000e+04	1.555105774212e-01
1.019423600000e+04	3.494901380244e-01
1.019423400000e+04	3.928881077944e-01
1.019423200000e+04	2.088119683507e-01
1.019423000000e+04	1.575060776441e-01
1.019422800000e+04	2.636565343542e-01
1.019422600000e+04	1.898782282333e-01
1.019422400000e+04	4.767764206423e-01
1.019422200000e+04	2.187417590754e-01
1.019422000000e+04	1.511267993264e-01
1.019421800000e+04	3.709312547612e-01
1.019421600000e+04	4.776919689902e-01
1.019421400000e+04	1.899084760692e-01
1.019421200000e+04	6.089828838117e-02
1.019421000000e+04	3.883912693800e-02
1.019420800000e+04	7.151244147127e-02
1.019420600000e+04	8.323348257287e-02
1.019420400000e+04	7.761754613604e-02
1.019420200000e+04	2.801807981738e-01
1.019420000000e+04	4.151771614282e-01
1.019419800000e+04	2.018682994354e-01
1.019419600000e+04	1.883288850835e-01
1.019419400000e+04	1.708793886910e-01
1.019419200000e+04	9.286238718581e-02
1.019419000000e+04	2.117443357847e-01
1.019418800000e+04	1.595471976918e-01
1.019418600000e+04	2.457409307307e-01
1.019418400000e+04	3.690323031853e-01
1.019418200000e+04	1.491744042322e-01
1.019418000000e+04	3.496443537091e-01
1.019417800000e+04	3.911456169067e-01
1.019417600000e+04	3.391036202350e-01
1.019417400000e+04	1.295408199779e-01
1.019417200000e+04	1.962444025782e-01
1.019417000000e+04	1.450197725709e-01
1.019416800000e+04	8.970995601031e-02
1.019416600000e+04	3.306137844604e-01
1.019416400000e+04	3.136022173750e-01
1.019416200000e+04	3.805393127410e-01
1.019416000000e+04	1.668176187603e-01
1.019415800000e+04	1.977421142610e-01
1.019415600000e+04	2.238564831600e-01
1.019415400000e+04	2.305426153982e-01
1.019415200000e+04	4.573504227668e-01
1.019415000000e+04	3.285740450948e-01
1.019414800000e+04	2.410374752928e-01
1.019414600000e+04	4.516649723839e-02
1.019414400000e+04	4.434106155731e-01
1.019414200000e+04	5.388859874955e-01
1.019414000000e+04	5.023366373140e-01
1.019413800000e+04	1.508120470283e-01
1.019413600000e+04	4.392963303343e-01
1.019413400000e+04	3.398520523239e-01
1.019413200000e+04	7.257904188152e-02
1.019413000000e+04	1.861192423562e-01
1.019412800000e+04	1.326096877045e-01
1.019412600000e+04	2.179200373602e-01
1.019412400000e+04	1.776214176651e-01
1.019412200000e+04	3.666646731326e-01
1.019412000000e+04	3.180079923904e-01
1.019411800000e+04	4.106100910880e-01
1.019411600000e+04	3.399306539677e-01
1.019411400000e+04	4.452061130062e-01
1.019411200000e+04	1.080733960612e-01
1.019411000000e+04	1.779377298289e-01
1.019410800000e+04	5.083981655397e-01
1.019410600000e+04	3.515354222550e-01
1.019410400000e+04	5.487056495694e-01
1.019410200000e+04	4.509299679373e-01
1.019410000000e+04	2.236030324543e-01
1.019409800000e+04	1.948046890438e-01
1.019409600000e+04	1.871594047364e-01
1.019409400000e+04	3.408354200513e-01
1.019409200000e+04	1.473901131092e-01
1.019409000000e+04	3.971261210312e-02
1.019408800000e+04	1.575165511243e-01
1.019408600000e+04	2.954188643147e-01
1.019408400000e+04	1.918909731547e-01
1.019408200000e+04	4.956998144987e-02
1.019408000000e+04	2.933473750555e-01
1.019407800000e+04	1.658199872546e-01
1.019407600000e+04	3.365290861699e-01
1.019407400000e+04	1.502551501120e-01
1.019407200000e+04	8.834415539007e-02
1.019407000000e+04	1.102795828177e-02
1.019406800000e+04	3.743586203703e-01
1.019406600000e+04	1.280511537704e-01
1.019406400000e+04	6.436187379026e-02
1.019406200000e+04	3.357823840175e-01
1.019406000000e+04	3.126422421608e-01
1.019405800000e+04	3.525084777574e-01
1.019405600000e+04	3.381827093844e-02
1.019405400000e+04	1.230699663074e-01
1.019405200000e+04	8.811853458170e-02
1.019405000000e+04	2.409642984626e-01
1.019404800000e+04	4.565303787994e-02
1.019404600000e+04	3.493317519048e-01
1.019404400000e+04	3.920697179342e-01
1.019404200000e+04	3.693832577769e-01
1.019404000000e+04	2.654231012573e-01
1.019403800000e+04	1.900225357130e-01
1.019403600000e+04	3.166290248896e-01
1.019403400000e+04	7.291212284065e-02
1.019403200000e+04	1.773093943284e-01
1.019403000000e+04	7.664257923234e-02
1.019402800000e+04	2.212220740929e-01
1.019402600000e+04	4.691487460511e-02
1.019402400000e+04	3.231975919966e-01
1.019402200000e+04	1.470464579950e-01
1.019402000000e+04	9.030501306020e-02
1.019401800000e+04	2.532747110609e-01
1.019401600000e+04	1.255931180615e-01
1.019401400000e+04	2.365788840183e-01
1.019401200000e+04	1.211994166616e-01
1.019401000000e+04	1.123450038750e-01
1.019400800000e+04	2.233445471972e-01
1.019400600000e+04	4.817671223254e-01
1.019400400000e+04	4.533220775515e-02
1.019400200000e+04	2.204129859607e-01
1.019400000000e+04	3.422144835136e-01
1.019399800000e+04	3.854564329549e-02
1.019399600000e+04	2.525979038116e-01
1.019399400000e+04	2.042566267260e-01
1.019399200000e+04	1.347000650411e-01
1.019399000000e+04	5.310177517764e-01
1.019398800000e+04	2.664891169548e-01
1.019398600000e+04	5.115494841259e-01
1.019398400000e+04	3.315246320973e-01
1.019398200000e+04	1.778543998739e-01
1.019398000000e+04	6.202115061727e-02
1.019397800000e+04	2.267210683799e-01
1.019397600000e+04	2.559441592317e-01
1.019397400000e+04	2.956067958665e-01
1.019397200000e+04	7.475568936801e-02
1.019397000000e+04	3.922500506542e-01
1.019396800000e+04	2.191850787385e-01
1.019396600000e+04	4.185464294487e-01
1.019396400000e+04	4.545766786519e-01
1.019396200000e+04	2.259615124704e-01
1.019396000000e+04	3.657101280740e-01
1.019395800000e+04	4.489572268804e-01
1.019395600000e+04	3.746039561242e-01
1.019395400000e+04	2.137607966237e-01
1.019395200000e+04	1.899787938026e-01
1.019395000000e+04	5.380344089398e-01
1.019394800000e+04	5.441430859899e-01
1.019394600000e+04	8.292629646474e-02
1.019394400000e+04	4.074757907774e-01
1.019394200000e+04	1.959016359449e-01
1.019394000000e+04	1.758794714339e-01
1.019393800000e+04	4.144366062024e-01
1.019393600000e+04	4.169624969348e-01
1.019393400000e+04	3.541146473876e-01
1.019393200000e+04	4.976109740479e-01
1.019393000000e+04	4.849065639430e-01
1.019392800000e+04	3.853117409160e-01
1.019392600000e+04	2.554144683648e-01
1.019392400000e+04	1.072734598942e-01
1.019392200000e+04	2.305305456528e-01
1.019392000000e+04	2.034624518945e-01
1.019391800000e+04	1.928115765161e-01
1.019391600000e+04	3.863483467426e-01
1.019391400000e+04	5.984287396326e-01
1.019391200000e+04	2.108553674573e-01
1.019391000000e+04	3.086977243090e-01
1.019390800000e+04	2.187698025499e-01
1.019390600000e+04	4.365878683558e-01
1.019390400000e+04	4.861013502164e-01
1.019390200000e+04	6.046936062144e-01
1.019390000000e+04	1.022361050036e-01
